CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10430,C212,2019,YES,Longview,"Longview, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,213769,-94.7404891,32.5007037,0.016094,0.002146,NA,0.01824,0.0001,0.98176,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10431,ID0387,2004,YES,Lorient,Lorient,France,Europe,Europe,Western Europe,,,200000,-3.371,47.752,0.24,0.02,NA,0.26,0.08,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10432,C213,2019,YES,Louisville,"Louisville/Jefferson County, KY-IN Metro Area",United States,North America,North America,Northern America,Kentucky,KY,1238803,-85.7584557,38.2526647,0.014184,0.001182,NA,0.015366,0.008274,0.976359,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10433,C214,2019,YES,Lubbock,"Lubbock, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,294953,-101.8551665,33.5778631,0.021505,0.003226,NA,0.024731,0.008602,0.966667,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10434,ID0388,1994,YES,Lubeck,Lübeck,Germany,Europe,Europe,Western Europe,,,216854,10.672,53.856,0.15,0.11,NA,0.26,0.16,0.58,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10435,ID0389,2009,YES,Ludwigsburg,Ludwigsburg,Germany,Europe,Europe,Western Europe,,,87735,9.186,48.904,0.2,0.1,NA,0.3,0.11,0.59,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10436,ID0390,2008,YES,Ludwigsfelde,Ludwigsfelde,Germany,Europe,Europe,Western Europe,,,24177,9.186,48.904,0.19,0.23,NA,0.42,0.06,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10437,ID0391,2007,YES,Lund,Lund,Sweden,Europe,Europe,Northern Europe,,,110332,13.19,55.7,0.16,0.26,NA,0.42,0.16,0.42,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10438,ID0392,2006,YES,Lviv,Lviv,Ukraine,Europe,Europe,Eastern Europe,,,733989,24.061,49.833,0.34,0.01,NA,0.35,0.39,0.26,Lower middle income,The European Platform on Mobility Management,https://epomm.eu/ ,5181.362793
M10439,C215,2019,YES,Lynchburg,"Lynchburg, VA Metro Area",United States,North America,North America,Northern America,Virginia,VA,252706,-79.1422464,37.4137536,NA,NA,NA,0.022222,0.00117,0.976608,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10440,ID0394,2006,NO,Lyon,Lyon,France,Europe,Europe,Western Europe,,,1400000,4.841,45.754,0.32,0.02,NA,0.34,0.15,0.51,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10440,ID0393,2015,YES,Lyon,Lyon,France,Europe,Europe,Western Europe,,,1400000,4.841,45.754,0.336634,0.029703,NA,0.36634,0.18812,0.44554,High income,Global BRT data,https://brtdata.org/download/?l=location/europe/france/lyon/&output=pdf,44460.81785
M10441,C216,2019,YES,Macon,"Macon, GA Metro Area",United States,North America,North America,Northern America,Georgia,GA,229059,-83.6324022,32.8406946,NA,NA,NA,0.014541,0.004474,0.980984,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10442,C217,2019,YES,Madera,"Madera, CA Metro Area",United States,North America,North America,Northern America,California,CA,149996,-120.0607176,36.9613356,NA,NA,NA,0.005774,0.004619,0.989607,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10443,C218,2019,YES,Madison,"Madison, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,612986,-89.4012302,43.0730517,0.064599,0.018088,NA,0.082687,0.016796,0.900517,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10444,ID0397,2009,NO,Madrid,Madrid,Spain,Europe,Europe,Southern Europe,,,3300000,-3.701,40.419,0.38,0.01,NA,0.39,0.38,0.23,High income,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)",32676.98371
M10444,ID0396,2012,NO,Madrid,Madrid,Spain,Europe,Europe,Southern Europe,,,3200000,-3.701,40.419,NA,NA,NA,0.29,0.42,0.29,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32676.98371
M10444,ID0395,2018,YES,Madrid,Madrid,Spain,Europe,Europe,Southern Europe,,,3200000,-3.701,40.419,0.341709,0.005025,NA,0.346734,0.251256,0.40201,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10445,ID0399,2001,NO,Magdeburg,Magdeburg,Germany,Europe,Europe,Western Europe,,,230456,11.639,52.132,0.178218,0.138614,NA,0.31683,0.14851,0.53465,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10445,ID0398,2008,YES,Magdeburg,Magdeburg,Germany,Europe,Europe,Western Europe,,,234977,11.639,52.132,0.21,0.1,NA,0.31,0.21,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10446,ID0400,2001,YES,Maia,Maia,Portugal,Europe,Europe,Southern Europe,,,135306,-8.62,41.224,NA,NA,NA,0.11,0.18,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10447,ID0401,2008,YES,Mainz,Mainz,Germany,Europe,Europe,Western Europe,,,201500,8.26,50.005,0.28,0.1,NA,0.38,0.21,0.41,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10448,ID0402,2004,YES,Malaga,Málaga,Spain,Europe,Europe,Southern Europe,,,570000,-4.44,36.71,NA,NA,NA,0.12,0.11,0.77,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10449,ID0405,2003,NO,Malmo,Malmo,Sweden,Europe,Europe,Northern Europe,,,267000,13.003,55.6,0.14,0.2,NA,0.34,0.13,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10449,ID0404,2008,NO,Malmo,Malmo,Sweden,Europe,Europe,Northern Europe,,,287000,13.003,55.6,0.2,0.23,NA,0.43,0.14,0.43,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10449,ID0406,2011,NO,Malmo,Malmo,Sweden,Europe,Europe,Northern Europe,,,278000,13.003,55.6,0.06,0.25,NA,0.31,0.18,0.51,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,56305.2502
M10449,ID0403,2013,YES,Malmo,Malmo,Sweden,Europe,Europe,Northern Europe,,,287000,13.003,55.6,0.15,0.22,NA,0.37,0.21,0.42,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10450,C219,2019,YES,Manchester-Nashua,"Manchester-Nashua, NH Metro Area",United States,North America,North America,Northern America,New Hampshire,NH,398595,-71.4811745,42.7865041,0.020699,0.001294,NA,0.021992,0.003881,0.974127,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10451,C220,2019,YES,Manhattan,"Manhattan, KS Metro Area",United States,North America,North America,Northern America,Kansas,KA,95225,-96.569681,39.182003,0.083049,0.003413,NA,0.086462,0.001138,0.9124,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10452,ID0407,2019,YES,Manila,Manila,Philippines,Asia,East Asia and Pacific,Southeastern Asia,,,13482000,121.01,14.59,0.09,0.02,NA,0.11,0.44,0.45,Lower middle income,Passenger Transport Mode Shares in World Cities,https://web.archive.org/web/20140715001906/http://app.lta.gov.sg/ltaacademy/doc/J11Nov-p60PassengerTransportModeShares.pdf,3725.551205
M10453,ID0408,2017,YES,Manizales,Manizales,Colombia,South America,Latin America and Caribbean,South America,,,434000,-75.51,5.07,0.290843,0.010029,NA,0.30087,0.28081,0.41831,Upper middle income,Mobility survey Manizales 2017,https://www.infimanizales.com/wp-content/uploads/2018/06/Plan-Maestro-de-Movilidad-Manizales-PDF.pdf,6979.725135
M10454,C221,2019,YES,Mankato-North Mankato,"Mankato-North Mankato, MN Metro Area",United States,North America,North America,Northern America,Minnesota,MN,96427,-94.033845,44.1732996,0.056128,0.003436,NA,0.059565,0.004582,0.935853,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10455,ID0409,2008,YES,Mannheim,Mannheim,Germany,Europe,Europe,Western Europe,,,326964,8.479,49.5,0.27,0.13,NA,0.4,0.16,0.44,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10456,C222,2019,YES,Mansfield,"Mansfield, OH Metro Area",United States,North America,North America,Northern America,Ohio,OH,121513,-82.5154471,40.75839,0.016146,0.001076,NA,0.017223,0.010764,0.972013,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10457,ID0090,2008,NO,Marseille,Marseille,France,Europe,Europe,Western Europe,,,2035000,5.386,43.309,0.31,0.01,NA,0.32,0.09,0.59,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10457,ID0410,2009,YES,Marseille,Marseille,France,Europe,Europe,Western Europe,,,1200000,5.386,43.309,0.34,0.01,NA,0.35,0.11,0.54,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10458,ID0411,2004,YES,Maubeuge,Maubeuge,France,Europe,Europe,Western Europe,,,125000,3.973,50.278,0.24,0.01,NA,0.25,0.05,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10459,C224,2019,YES,McAllen,"McAllen-Edinburg-Mission, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,791346,-98.2269249,26.2403361,NA,NA,NA,0.006682,0.002227,0.991091,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10460,ID0413,2012,NO,Medellin,Medellín,Colombia,South America,Latin America and Caribbean,South America,,,4100000,-75.57,6.26,0.250235,0.065851,NA,0.31609,0.34713,0.33678,Upper middle income,Mobility survey AMVA 2012,https://www.metropol.gov.co/noticias/encuesta-origen-destino-2012,6979.725135
M10460,ID0412,2017,YES,Medellin,Medellín,Colombia,South America,Latin America and Caribbean,South America,,,4100000,-75.57,6.26,0.28125,0.010417,NA,0.29167,0.35417,0.35417,Upper middle income,Mobility survey AMVA 2017,https://www.metropol.gov.co/noticias/resultados-de-la-encuesta-movilidad-origen-y-destino-2017,6979.725135
M10461,C225,2019,YES,Medford,"Medford, OR Metro Area",United States,North America,North America,Northern America,Oregon,OR,204831,-122.8755949,42.3265152,0.03253,0.006024,NA,0.038554,0.006024,0.955422,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10462,ID0414,2011,YES,Medio Tejo,Médio Tejo,Portugal,Europe,Europe,Southern Europe,,,247331,-8.39,39.6,0.158416,0.009901,NA,0.16832,0.12871,0.70297,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10463,ID0415,2008,YES,Meissen,Meißen,Germany,Europe,Europe,Western Europe,,,27856,13.4825,51.1611,0.31,0.09,NA,0.4,0.12,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10464,ID0416,2016,YES,Melbourne,Melbourne,Australia,Oceania,East Asia and Pacific,Australia and New Zeland,,,4453000,145.06,-37.81,0.039604,0.019802,NA,0.059406,0.188119,0.752475,High income,ABS census data 2016 journey to work,https://chartingtransport.com/2017/10/24/trends-in-journey-to-work-mode-shares-in-australian-cities-to-2016/,64711.7656
M10465,C226,2019,YES,Memphis,"Memphis, TN-MS-AR Metro Area",United States,North America,North America,Northern America,Tennessee,TN,1319572,-90.0489801,35.1495343,NA,NA,NA,0.010193,0.002265,0.987542,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10466,C227,2019,YES,Merced,"Merced, CA Metro Area",United States,North America,North America,Northern America,California,CA,257674,-120.4829677,37.3021632,0.030336,0.002167,NA,0.032503,0.005417,0.96208,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10467,ID0417,2001,YES,Messina,Messina,Italy,Europe,Europe,Southern Europe,,,253134,15.554,38.177,NA,NA,NA,0.18182,0.15152,0.66667,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10468,ID0418,2006,YES,Metropole Savoie,Metropole Savoie,France,Europe,Europe,Western Europe,,,240000,5.91,45.57,0.26,0.02,NA,0.28,0.05,0.67,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10469,ID0419,2017,YES,Mexico City,Mexico City,Mexico,North America,Latin America and Caribbean,Central America,,,21249239,-99.14,19.39,0.26,0.01,NA,0.34,0.45,0.21,Upper middle income,Mobility survey Valle de Mexico,https://www.inegi.org.mx/contenidos/programas/eod/2017/doc/resultados_eod_2017.pdf,13926.11362
M10470,C228,2019,YES,Miami,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,5713638,-80.3295358,25.794738,0.016687,0.004768,NA,0.021454,0.023838,0.954708,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10471,C230,2019,YES,Midland,"Midland, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,82890,-84.241698,43.62222,0.028186,0.002451,NA,0.030637,0.014706,0.954657,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10472,ID0420,2014,YES,Milan,Milan,Italy,Europe,Europe,Southern Europe,,,1330000,9.21,45.5,0.183673,0.102041,NA,0.285714,0.418367,0.295918,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,38373.16605
M10473,C232,2019,YES,Milwaukee,"Milwaukee-Waukesha-West Allis, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,1546202,-88.0070315,43.0166806,0.026797,0.003654,NA,0.030451,0.020706,0.948843,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10474,C233,2019,YES,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",United States,North America,North America,Northern America,Minnesota,MN,3380410,-93.2222846,44.8847554,0.024357,0.005413,NA,0.02977,0.023004,0.947226,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10475,ID0421,2016,YES,Minsk,Minsk,Belarus,Europe,Europe,Eastern Europe,,,1949000,27.55,53.88,0.134021,0.010309,NA,0.14433,0.649485,0.206186,Upper middle income,Mobility Minsk,https://web.archive.org/web/20160922131318/http://news.tut.by/society/513013.html,7829.053137
M10476,C234,2019,YES,Missoula,"Missoula, MT Metro Area",United States,North America,North America,Northern America,Montana,MT,110160,-113.996586,46.8787176,0.032491,0.048135,NA,0.080626,0.004813,0.914561,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10477,C235,2019,YES,Mobile,"Mobile, AL Metro Area",United States,North America,North America,Northern America,Alabama,AL,408884,-88.0398912,30.6953657,0.007568,0.001081,NA,0.008649,0.002162,0.989189,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10478,C236,2019,YES,Modesto,"Modesto, CA Metro Area",United States,North America,North America,Northern America,California,CA,515124,-120.9968782,37.6390972,0.013143,0.003286,NA,0.016429,0.010953,0.972618,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10479,ID0422,2005,YES,Moenchengladbach,Moenchengladbach,Germany,Europe,Europe,Western Europe,,,261444,6.426,51.174,0.18,0.07,NA,0.25,0.16,0.59,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10480,ID0423,2014,YES,Molde,Molde,Norway,Europe,Europe,Northern Europe,,,26048,7.157,62.738,0.22,0.04,NA,0.26,0.05,0.69,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10481,ID0424,2013,YES,Monopoli,Monopoli,Italy,Europe,Europe,Southern Europe,,,48403,17.292,40.956,0.33,0.07,NA,0.4,0.05,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10482,C237,2019,YES,Monroe,"Monroe, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,148887,-83.396426,41.914874,NA,NA,NA,0.018847,0.002217,0.978936,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10483,C238,2019,YES,Monroe,"Monroe, LA Metro Area",United States,North America,North America,Northern America,Louisiana,LA,175542,-92.1193012,32.5093109,0.019694,0.002188,NA,0.021882,0.003282,0.974836,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10484,ID0425,2014,YES,Montana,Montana,Bulgaria,Europe,Europe,Eastern Europe,,,55209,23.228,43.413,0.4,0.01,NA,0.41,0.18,0.41,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10485,ID0426,2016,YES,Montevideo,Montevideo,Uruguay,South America,Latin America and Caribbean,South America,,,2000000,-56.18,-34.87,0.345178,0.017259,NA,0.362,0.28,0.358,Upper middle income,Mobility survey Montevideo,https://dataurbe.appcivico.com/en/dataset/intendencia-montevideo-encuesta-origen-destino-montevideo,22564.53246
M10486,C239,2019,YES,Montgomery,"Montgomery, AL Metro Area",United States,North America,North America,Northern America,Alabama,AL,371125,-86.2999689,32.3668052,NA,NA,NA,0.007617,0.001088,0.991295,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10487,ID0427,2003,YES,Montpellier,Montpellier,France,Europe,Europe,Western Europe,,,445000,3.888,43.62,0.26,0.02,NA,0.28,0.08,0.64,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10488,ID0428,2016,YES,Montreal,Montreal,Canada,North America,North America,Northern America,,,4265000,-73.5698065,45.5031824,0.050505,0.020202,NA,0.070707,0.222222,0.707071,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10489,C240,2019,YES,Morgantown,"Morgantown, WV Metro Area",United States,North America,North America,Northern America,West Virginia,WV,132964,-79.9558968,39.629526,0.030481,0.003517,NA,0.033998,0.004689,0.961313,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10490,C242,2019,YES,Mount Vernon,"Mount Vernon-Anacortes, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,117136,-122.3073789,48.3964933,0.025974,0.002361,NA,0.028335,0.003542,0.968123,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10491,ID0429,2011,YES,Mumbai,Mumbai,India,Asia,South Asia,Southern Asia,,,19980000,72.84,19.1,0.27,0.06,NA,0.33,0.52,0.15,Lower middle income,Census of India 2011,https://censusindia.gov.in/census.website/,2484.845429
M10492,C243,2019,YES,Muncie,"Muncie, IN Metro Area",United States,North America,North America,Northern America,Indiana,IN,116392,-85.3863599,40.1933767,0.029189,0.008649,NA,0.037838,0.011892,0.95027,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10493,ID0431,2008,NO,Munich,Munich,Germany,Europe,Europe,Western Europe,,,1300000,11.572,48.146,0.28,0.14,NA,0.42,0.21,0.37,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10493,ID0430,2017,YES,Munich,Munich,Germany,Europe,Europe,Western Europe,,,1300000,11.572,48.146,0.24,0.18,NA,0.42,0.24,0.34,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10494,ID0433,2007,NO,Munster,Münster,Germany,Europe,Europe,Western Europe,,,280000,7.627,51.966,0.16,0.38,NA,0.54,0.1,0.36,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10494,ID0432,2011,YES,Munster,Münster,Germany,Europe,Europe,Western Europe,,,280000,7.627,51.966,0.22,0.39,NA,0.61,0.1,0.29,High income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,52745.75571
M10495,ID0435,2004,NO,Murcia,Murcia,Spain,Europe,Europe,Southern Europe,,,430000,-1.1305431,37.9923795,0.18,0.01,NA,0.19,0.07,0.74,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10495,ID0434,2009,YES,Murcia,Murcia,Spain,Europe,Europe,Southern Europe,,,430000,-1.1305431,37.9923795,0.37,0.01,NA,0.38,0.1,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32676.98371
M10496,C244,2019,YES,Muskegon,"Muskegon, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,169460,-86.2483921,43.2341813,0.016322,0.004353,NA,0.020675,0.0001,0.979325,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10497,C245,2019,YES,Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",United States,North America,North America,Northern America,South Carolina,SC,392482,-78.8900409,33.6956461,0.012373,0.00225,NA,0.014623,0.005624,0.979753,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10498,ID0437,2005,NO,Naestved,Naestved,Denmark,Europe,Europe,Northern Europe,,,79260,11.763,55.233,0.14,0.13,NA,0.27,0.05,0.68,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10498,ID0436,2006,YES,Naestved,Naestved,Denmark,Europe,Europe,Northern Europe,,,79284,11.763,55.233,0.14,0.13,NA,0.27,0.05,0.68,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10499,ID0438,2013,YES,Nairobi,Nairobi,Kenya,Africa,Sub-Saharan Africa,Eastern Africa,,,5877118,36.82,-1.3,NA,NA,NA,0.39604,0.40594,0.19802,Lower middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,1949.898969
M10500,ID0439,2008,YES,Namur,Namur,Belgium,Europe,Europe,Western Europe,,,108950,4.866,50.465,0.06,0.02,NA,0.08,0.22,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10501,ID0440,2013,YES,Nancy,Nancy,France,Europe,Europe,Western Europe,,,258000,6.179,48.687,0.36,0.01,NA,0.37,0.13,0.5,High income,Global BRT data,https://brtdata.org/download/?l=location/europe/france/nancy/&output=pdf,44460.81785
M10502,ID0441,2012,YES,Nantes,Nantes,France,Europe,Europe,Western Europe,,,580000,-1.558,47.207,0.27,0.05,NA,0.32,0.16,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10503,C246,2019,YES,Napa,"Napa, CA Metro Area",United States,North America,North America,Northern America,California,CA,137637,-122.286865,38.2975381,0.01737,0.006203,NA,0.023573,0.008685,0.967742,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10504,ID0442,2001,YES,Naples,Naples,Italy,Europe,Europe,Southern Europe,,,1000000,14.27,40.88,NA,NA,NA,0.131313,0.262626,0.606061,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,38373.16605
M10505,C247,2019,YES,Naples,"Naples-Immokalee-Marco Island, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,331121,-81.6524734,26.2735504,0.00927,0.003476,NA,0.012746,0.001159,0.986095,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10506,C248,2019,YES,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",United States,North America,North America,Northern America,Tennessee,TN,1708758,-86.7384749,36.1844178,0.013854,0.001259,NA,0.015113,0.007557,0.97733,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10507,ID0443,2012,YES,Neuss,Neuss,Germany,Europe,Europe,Western Europe,,,153758,6.6916476,51.1981778,0.12,0.1,NA,0.22,0.14,0.64,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10508,C249,2019,YES,New Bern,"New Bern, NC Metro Area",United States,North America,North America,Northern America,North Carolina,NC,125917,-77.0441143,35.108493,0.016393,0.002186,NA,0.018579,0.001093,0.980328,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10509,C250,2019,YES,New Haven,"New Haven-Milford, CT Metro Area",United States,North America,North America,Northern America,Connecticut,CT,854789,-73.064036,41.2306979,0.043062,0.004785,NA,0.047847,0.027512,0.924641,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10510,C251,2019,YES,New Orleans,"New Orleans-Metairie, LA Metro Area",United States,North America,North America,Northern America,Louisiana,LA,1212380,-90.1528519,29.9840922,0.020525,0.006842,NA,0.027366,0.015964,0.95667,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10511,C252,2019,YES,New York,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",United States,North America,North America,Northern America,New York,NJ,19635666,-74.1723667,40.735657,0.066062,0.009067,NA,0.07513,0.246114,0.678756,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10512,ID0444,2010,YES,Newcastle,Newcastle,United Kingdom,Europe,Europe,Northern Europe,,,273600,-1.619,54.973,0.3,0.01,NA,0.31,0.39,0.3,High income,Newcastle - Empower,https://empowertoolkit.eu/cities/newcastle/,48866.60396
M10513,ID0445,2009,YES,Nice,Nice,France,Europe,Europe,Western Europe,,,508000,7.274,43.702,0.4,0.01,NA,0.41,0.11,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10514,ID0446,2016,YES,Nijmegen,Nijmegen,Netherlands,Europe,Europe,Western Europe,,,161251,5.853,51.837,0.02,0.3,NA,0.32,0.18,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,62536.73203
M10515,C253,2019,YES,Niles,"Niles-Benton Harbor, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,154308,-87.8122348,42.0289319,0.028736,0.001149,NA,0.029885,0.003448,0.966667,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10516,ID0447,2015,YES,Niteroi,Niterói,Brazil,South America,Latin America and Caribbean,South America,,,513317,-43.09,-22.91,0.27,0.04,NA,0.31,0.45,0.24,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,10043.62392
M10517,ID0448,2006,YES,Norddjurs,Norddjurs,Denmark,Europe,Europe,Northern Europe,,,38427,10.728,56.46,0.156863,0.147059,NA,0.30392,0.04902,0.64706,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10518,ID0449,2010,YES,Norrkoping,Norrköping,Sweden,Europe,Europe,Northern Europe,,,129985,16.192,58.587,0.18,0.13,NA,0.31,0.1,0.59,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10519,C254,2019,YES,North Port,"North Port-Sarasota-Bradenton, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,716977,-82.2359254,27.044224,0.016746,0.005981,NA,0.022727,0.004785,0.972488,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10520,ID0450,2011,YES,Norwich,Norwich,United Kingdom,Europe,Europe,Northern Europe,,,132512,1.297,52.629,0.25,0.1,NA,0.35,0.1,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10521,C255,2019,YES,Norwich,"Norwich-New London, CT Metro Area",United States,North America,North America,Northern America,Connecticut,CT,271406,-72.0759105,41.5242649,0.028605,0.001192,NA,0.029797,0.010727,0.959476,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
