IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.005995
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.999304
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.96789
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.887056
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.872898
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.910703
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.933199
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.920483
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.905641
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.926783
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.966833
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.980471
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.09
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.1
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.985
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.88
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.942808
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.957249
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.942319
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.927295
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.912509
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.894969
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",704,"Viet Nam","VN","VNM",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.878322
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.462052
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.421822
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.333937
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.329227
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.315409
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.287665
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.279418
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.246977
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.230929
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.211746
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.253261
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.20841
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.21005
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.202794
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.248065
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.262857
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.316502
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.385617
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.528937
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.538378
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.579453
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.570015
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.586871
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.552748
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.58133
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.575651
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.586948
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.621667
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.605786
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.611297
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.59406
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.64004
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.568333
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.576119
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.576327
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.577982
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.440326
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.470181
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.499812
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.525757
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.543969
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.581348
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.62124
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.662336
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.656058
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.657456
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.644725
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.635619
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.625997
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.60274
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.568318
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.526706
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.489736
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.45681
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.414567
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.375734
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.322222
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.267811
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.211103
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.139757
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7.06073
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6.974725
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6.878323
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6.766348
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6.661858
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.559718
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.452732
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.353231
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.255201
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.131919
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6.013111
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",706,"Somalia","SO","SOM",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5.912104
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.724331
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.618467
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.479321
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.371938
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.257978
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.171509
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.990768
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.733754
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.630215
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.559244
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.413496
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.372618
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.323511
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.358086
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.435966
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.512462
